id,data,siglaOrgao,aprovacao
2274155-2,2021-03-24,CSSF,1
2274154-4,2021-03-24,CSSF,1
2274138-2,2021-03-24,CSSF,1
2274789-2,2021-03-24,CSSF,1
2274266-2,2021-03-24,CSSF,1
2274446-2,2021-03-24,CSSF,1
2274609-2,2021-03-24,CSSF,1
2274535-2,2021-03-24,CSSF,1
2274107-3,2021-03-24,CCTCI,1
2274606-2,2021-03-24,CSSF,1
2274534-3,2021-03-24,CSSF,1
2274042-2,2021-03-24,CSSF,1
2159796-47,2021-03-24,CFT,1
2274531-3,2021-03-24,CSSF,1
2274674-4,2021-03-24,CFFC,1
2274144-2,2021-03-24,CSSF,1
2274143-2,2021-03-24,CSSF,1
2274137-2,2021-03-24,CSSF,1
2274215-2,2021-03-24,CSSF,1
2274043-2,2021-03-24,CSSF,1
2274041-2,2021-03-24,CSSF,1
2274040-2,2021-03-24,CSSF,1
2274059-3,2021-03-24,CCTCI,1
2274285-3,2021-03-24,CFFC,1
2166829-54,2021-03-24,CAPADR,1
2274344-2,2021-03-24,CE,1
2274262-3,2021-03-24,CFFC,1
2274716-2,2021-03-24,CE,1
2274711-2,2021-03-24,CE,1
2274706-2,2021-03-24,CE,1
2274693-2,2021-03-24,CE,1
2274679-2,2021-03-24,CE,1
2274677-2,2021-03-24,CE,1
2274614-2,2021-03-24,CE,1
2274351-2,2021-03-24,CE,1
2274348-2,2021-03-24,CE,1
2274341-2,2021-03-24,CE,1
2274263-2,2021-03-24,CE,1
2274058-3,2021-03-24,CCTCI,1
2274786-2,2021-03-24,CAPADR,1
2218729-21,2021-03-24,CFT,1
2274661-2,2021-03-24,CAPADR,1
2274470-3,2021-03-24,CFT,1
2274569-2,2021-03-24,CAPADR,1
2274567-2,2021-03-24,CAPADR,1
2274469-3,2021-03-24,CFT,1
2274568-2,2021-03-24,CAPADR,1
2274451-2,2021-03-24,CAPADR,1
2274450-2,2021-03-24,CAPADR,1
2273962-3,2021-03-24,CAPADR,1
2273917-2,2021-03-24,CDU,1
2264712-119,2021-03-23,PLEN,1
2264712-117,2021-03-23,PLEN,1
2267621-61,2021-03-23,PLEN,
2267621-58,2021-03-23,PLEN,1
2267621-54,2021-03-23,PLEN,0
2267621-52,2021-03-23,PLEN,0
2267621-43,2021-03-23,PLEN,1
2267621-36,2021-03-23,PLEN,0
2274585-3,2021-03-23,CEXCORVI,1
2274584-3,2021-03-23,CEXCORVI,1
2274583-3,2021-03-23,CEXCORVI,1
2274582-3,2021-03-23,CEXCORVI,1
2274580-3,2021-03-23,CEXCORVI,1
2274489-3,2021-03-23,CEXCORVI,1
2274119-2,2021-03-23,CEXCORVI,1
2273971-2,2021-03-23,CESPO,1
2273970-2,2021-03-23,CESPO,1
2273989-2,2021-03-23,CESPO,1
2273988-2,2021-03-23,CESPO,1
2273969-4,2021-03-23,CESPO,1
2273967-4,2021-03-23,CESPO,1
2208690-35,2021-03-23,CCULT,1
2274104-4,2021-03-23,CESPO,1
2274604-2,2021-03-23,CEXINFAN,1
2274603-2,2021-03-23,CEXINFAN,1
2274363-2,2021-03-23,CEXINFAN,1
2274361-2,2021-03-23,CEXINFAN,1
2238873-2,2021-03-23,CEXINFAN,1
2238610-2,2021-03-23,CEXINFAN,1
2274586-2,2021-03-23,CCULT,1
2274543-2,2021-03-23,CCULT,1
2274542-2,2021-03-23,CCULT,1
2273914-2,2021-03-23,CCULT,1
2273833-2,2021-03-23,CCULT,1
2270789-20,2021-03-23,CTASP,1
2273905-4,2021-03-23,CTASP,1
2274207-3,2021-03-23,CEXQUEI,1
551686-112,2021-03-18,PLEN,1
2270577-9,2021-03-18,PLEN,1
2232122-35,2021-03-18,PLEN,1
2232122-33,2021-03-18,PLEN,1
2265028-64,2021-03-18,PLEN,1
2265028-63,2021-03-18,PLEN,1
2265028-62,2021-03-18,PLEN,1
2251880-67,2021-03-18,PLEN,1
2251880-65,2021-03-18,PLEN,0
2251880-63,2021-03-18,PLEN,1
2270888-7,2021-03-18,MESA,1
2273736-9,2021-03-18,PLEN,1
2273740-9,2021-03-18,PLEN,1
2273738-9,2021-03-18,PLEN,1
2273739-9,2021-03-18,PLEN,1
2196406-35,2021-03-18,PLEN,1
2196406-34,2021-03-18,PLEN,1
2273737-9,2021-03-18,PLEN,1
2194454-30,2021-03-18,PLEN,1
2273526-9,2021-03-18,PLEN,1
2273570-9,2021-03-18,PLEN,1
2272154-21,2021-03-18,PLEN,1
2272154-20,2021-03-18,PLEN,1
474875-197,2021-03-18,PLEN,1
2270270-15,2021-03-18,PLEN,1
474875-196,2021-03-18,PLEN,1
2269963-15,2021-03-18,PLEN,1
2274199-3,2021-03-18,GTELEI,1
2274115-3,2021-03-18,GTELEI,1
2273847-3,2021-03-18,GTELEI,1
2273646-3,2021-03-18,GTELEI,1
2273644-3,2021-03-18,GTELEI,1
2273600-3,2021-03-18,GTELEI,1
2273897-3,2021-03-18,CMADS,1
2273896-3,2021-03-18,CMADS,1
2273895-3,2021-03-18,CMADS,1
2273894-3,2021-03-18,CMADS,1
2274125-2,2021-03-18,CIDOSO,1
2274181-2,2021-03-18,CTUR,1
2274180-3,2021-03-18,CTUR,1
2273888-2,2021-03-18,CTUR,1
2274108-4,2021-03-18,CIDOSO,1
2273929-2,2021-03-18,CTUR,1
2273994-6,2021-03-18,CIDOSO,1
2273843-2,2021-03-18,CTUR,1
2273842-2,2021-03-18,CTUR,1
2273835-3,2021-03-18,CTUR,1
2273746-3,2021-03-18,CTUR,1
2273745-3,2021-03-18,CTUR,1
2273995-2,2021-03-18,CIDOSO,1
2274103-2,2021-03-18,CIDOSO,1
2273832-5,2021-03-18,CIDOSO,1
2273831-3,2021-03-18,CIDOSO,1
2273974-2,2021-03-17,CCTCI,1
2273916-3,2021-03-17,CCTCI,1
2273725-2,2021-03-17,CCTCI,1
2273724-2,2021-03-17,CCTCI,1
2273634-2,2021-03-17,CCTCI,1
2273633-2,2021-03-17,CCTCI,1
2273632-2,2021-03-17,CCTCI,1
2187225-19,2021-03-17,CREDN,1
2273763-2,2021-03-17,CREDN,1
2273762-2,2021-03-17,CREDN,1
2273966-2,2021-03-17,CE,1
2273585-2,2021-03-17,CE,1
2273581-2,2021-03-17,CE,1
2273556-2,2021-03-17,CE,1
2273552-2,2021-03-17,CE,1
2273551-2,2021-03-17,CE,1
2273538-2,2021-03-17,CE,1
2273537-2,2021-03-17,CE,1
2273534-2,2021-03-17,CE,1
2273631-2,2021-03-17,CCTCI,1
2273922-3,2021-03-17,CSSF,1
2273881-3,2021-03-17,CSSF,1
2273629-2,2021-03-17,CCTCI,1
2273880-3,2021-03-17,CSSF,1
2273624-3,2021-03-17,CSSF,1
2273621-3,2021-03-17,CSSF,1
2273618-3,2021-03-17,CSSF,1
2273617-3,2021-03-17,CSSF,1
2273616-3,2021-03-17,CSSF,1
2273615-3,2021-03-17,CSSF,1
2273610-3,2021-03-17,CSSF,1
2273609-3,2021-03-17,CSSF,1
2273608-3,2021-03-17,CSSF,1
2273607-3,2021-03-17,CSSF,1
2177177-31,2021-03-17,CFFC,1
2273878-3,2021-03-17,CSSF,1
2273879-3,2021-03-17,CSSF,1
1672114-42,2021-03-17,CFFC,1
2273886-2,2021-03-17,CFFC,1
2273923-3,2021-03-17,CSSF,1
2273606-3,2021-03-17,CSSF,1
2273604-3,2021-03-17,CSSF,1
2273603-3,2021-03-17,CSSF,1
2273601-8,2021-03-17,CSSF,1
2273798-3,2021-03-17,CSSF,1
2273623-3,2021-03-17,CSSF,1
2273619-3,2021-03-17,CSSF,1
2273611-3,2021-03-17,CSSF,1
2273799-3,2021-03-17,CSSF,1
2273965-3,2021-03-17,CSSF,1
2273602-3,2021-03-17,CSSF,1
593065-305,2021-03-16,PLEN,0
593065-301,2021-03-16,PLEN,0
593065-298,2021-03-16,PLEN,0
593065-295,2021-03-16,PLEN,0
593065-291,2021-03-16,PLEN,0
593065-287,2021-03-16,PLEN,0
593065-285,2021-03-16,PLEN,0
593065-281,2021-03-16,PLEN,0
593065-280,2021-03-16,PLEN,1
593065-277,2021-03-16,PLEN,0
593065-272,2021-03-16,PLEN,1
593065-267,2021-03-16,PLEN,0
593065-263,2021-03-16,PLEN,0
593065-252,2021-03-16,PLEN,0
2265603-90,2021-03-16,PLEN,1
2265603-88,2021-03-16,PLEN,
2265603-85,2021-03-16,PLEN,
2265603-72,2021-03-16,PLEN,1
2265603-70,2021-03-16,PLEN,0
2265603-67,2021-03-16,PLEN,1
2265603-65,2021-03-16,PLEN,1
2273771-4,2021-03-16,CLP,1
2265603-59,2021-03-16,PLEN,0
2273829-2,2021-03-16,CEXCORVI,1
2273825-2,2021-03-16,CEXCORVI,1
2273784-2,2021-03-16,CEXCORVI,1
2273726-2,2021-03-16,CEXCORVI,1
2273530-2,2021-03-16,CEXCORVI,1
2273500-2,2021-03-16,CEXCORVI,1
2273499-2,2021-03-16,CEXCORVI,1
2273375-2,2021-03-16,CEXCORVI,1
2273176-2,2021-03-16,CEXCORVI,1
2273174-2,2021-03-16,CEXCORVI,1
2271930-2,2021-03-16,CEXCORVI,1
2271914-7,2021-03-15,CMO,1
2271910-6,2021-03-15,CMO,1
2271895-9,2021-03-15,CMO,1
2271895-8,2021-03-15,CMO,1
2273771-3,2021-03-16,CLP,1
2273794-2,2021-03-16,CCULT,1
2273791-2,2021-03-16,CCULT,1
2273782-2,2021-03-16,CCULT,1
2273781-2,2021-03-16,CCULT,1
2273775-2,2021-03-16,CCULT,1
2273750-2,2021-03-16,CCULT,1
2273721-3,2021-03-16,CCULT,1
2273720-3,2021-03-16,CCULT,1
2273592-3,2021-03-16,CCULT,1
2273591-3,2021-03-16,CCULT,1
2273590-1,2021-03-16,CCULT,1
2273578-3,2021-03-16,CCULT,1
2273577-3,2021-03-16,CCULT,1
2273576-3,2021-03-16,CCULT,1
2273574-3,2021-03-16,CCULT,1
2271898-15,2021-03-15,CMO,1
2271911-6,2021-03-15,CMO,1
2271906-7,2021-03-15,CMO,1
2271896-9,2021-03-15,CMO,1
2271907-6,2021-03-15,CMO,1
2271919-7,2021-03-15,CMO,1
2271918-6,2021-03-15,CMO,1
2271917-7,2021-03-15,CMO,1
2271916-6,2021-03-15,CMO,1
2271908-7,2021-03-15,CMO,1
2271897-10,2021-03-15,CMO,1
2271909-6,2021-03-15,CMO,1
2271915-7,2021-03-15,CMO,1
2271892-5,2021-03-15,CMO,1
2272137-271,2021-03-11,PLEN,1
2272137-269,2021-03-11,PLEN,
2272137-266,2021-03-11,PLEN,
2272137-263,2021-03-11,PLEN,
2272137-259,2021-03-11,PLEN,
2272137-254,2021-03-11,PLEN,
2272137-253,2021-03-11,PLEN,
2272137-249,2021-03-11,PLEN,
2272137-245,2021-03-11,PLEN,
2272137-236,2021-03-11,PLEN,
2272137-231,2021-03-11,PLEN,
2272137-224,2021-03-11,PLEN,1
2272137-222,2021-03-11,PLEN,0
2272137-218,2021-03-11,PLEN,1
2272137-215,2021-03-11,PLEN,0
2272137-203,2021-03-11,PLEN,1
2272137-196,2021-03-11,PLEN,0
2272137-180,2021-03-10,PLEN,1
2272137-177,2021-03-10,PLEN,
2272137-174,2021-03-10,PLEN,
2272137-172,2021-03-10,PLEN,0
2272137-159,2021-03-10,PLEN,
2272137-156,2021-03-10,PLEN,
2272137-152,2021-03-10,PLEN,
2272137-147,2021-03-10,PLEN,
2272137-144,2021-03-10,PLEN,0
2272137-137,2021-03-10,PLEN,
2272137-133,2021-03-10,PLEN,
2272137-129,2021-03-10,PLEN,
2272137-125,2021-03-10,PLEN,
2272137-123,2021-03-10,PLEN,0
2272137-122,2021-03-10,PLEN,0
2272144-3,2021-03-10,GTELEI,1
2272009-3,2021-03-10,GTELEI,1
2272007-3,2021-03-10,GTELEI,1
2271995-3,2021-03-10,GTELEI,1
2271993-3,2021-03-10,GTELEI,1
2272137-114,2021-03-09,PLEN,1
2272137-109,2021-03-09,PLEN,0
2272137-108,2021-03-09,PLEN,1
2272137-99,2021-03-09,PLEN,0
2272137-95,2021-03-09,PLEN,0
2272137-89,2021-03-09,PLEN,1
2272137-76,2021-03-09,PLEN,0
2272137-72,2021-03-09,PLEN,0
2272137-60,2021-03-09,PLEN,1
2272137-55,2021-03-09,PLEN,0
2272137-49,2021-03-09,PLEN,1
2272137-42,2021-03-09,PLEN,0
2272137-39,2021-03-09,PLEN,0
2272137-36,2021-03-09,PLEN,0
2272137-33,2021-03-09,PLEN,0
2272137-28,2021-03-09,PLEN,0
2273347-2,2021-03-09,GT5G,1
2273183-2,2021-03-09,GT5G,1
2271134-2,2021-03-09,GT5G,1
2270750-3,2021-03-09,GT5G,1
2270695-3,2021-03-09,GT5G,1
2273361-3,2021-03-09,PL804510,1
2263719-95,2021-03-08,PLEN,1
2263719-93,2021-03-08,PLEN,0
2263719-89,2021-03-08,PLEN,0
2263719-84,2021-03-08,PLEN,0
2263719-80,2021-03-08,PLEN,0
2263719-67,2021-03-08,PLEN,0
2263719-64,2021-03-08,PLEN,
2263719-60,2021-03-08,PLEN,1
2263719-58,2021-03-08,PLEN,0
2263719-56,2021-03-08,PLEN,1
2263719-54,2021-03-08,PLEN,1
2263719-53,2021-03-08,PLEN,1
2265530-26,2021-03-04,PLEN,1
2265028-46,2021-03-04,PLEN,1
2265597-13,2021-03-04,PLEN,1
600031-88,2021-04-17,CFT,0
808853-52,2021-04-17,CFT,0
1514151-89,2021-04-09,CCTCI,0
1672171-51,2021-04-26,CSPCCO,0
1672171-52,2021-04-27,CSPCCO,0
1805884-72,2021-04-19,CSPCCO,0
2053520-93,2021-04-17,CVT,0
522555-104,2021-04-13,CMADS,0
522555-125,2021-04-26,CMADS,0
2168850-28,2021-04-06,CSPCCO,0
2185294-38,2021-04-13,CE,0
2183071-47,2021-04-07,CDEICS,0
2191126-51,2021-04-28,CDEICS,0
2074952-84,2021-05-03,CSSF,0
2095041-51,2021-04-17,CFT,0
2195765-32,2021-04-13,CE,0
2198237-42,2021-03-31,CDEICS,0
2191394-38,2021-04-14,CDC,0
2192198-26,2021-04-08,CMULHER,0
2192288-37,2021-04-27,CSSF,0
2210566-27,2021-04-14,CMULHER,0
2236170-21,2021-03-23,CCJC,0
2214270-22,2021-04-06,CFFC,0
2275537-20,2021-04-20,CCJC,0
2220292-164,2021-07-05,PEC13519,0
2257946-44,2021-07-01,PLEN,1
2257946-41,2021-07-01,PLEN,1
2255608-61,2021-07-01,PLEN,0
2255608-58,2021-07-01,PLEN,1
2288905-2,2021-07-01,CEXOMS,1
2288904-2,2021-07-01,CEXOMS,1
2288448-2,2021-07-01,CEXOMS,1
2288447-2,2021-07-01,CEXOMS,1
2263290-55,2021-07-01,PLEN,1
2263290-53,2021-07-01,PLEN,0
2263290-48,2021-07-01,PLEN,1
2190730-69,2021-07-01,PLEN,1
2190730-67,2021-07-01,PLEN,1
2193438-75,2021-07-01,CCJC,1
2199362-39,2021-07-01,CCJC,1
2183013-42,2021-07-01,CCJC,1
2263757-19,2021-07-01,CMULHER,1
2139046-97,2021-07-01,CMULHER,1
2193160-28,2021-07-01,CMULHER,1
2253868-27,2021-07-01,CIDOSO,1
2265447-24,2021-07-01,CDC,1
2288521-3,2021-07-01,CTUR,1
2242236-38,2021-07-01,CIDOSO,1
2288613-3,2021-07-01,CMULHER,1
2288542-3,2021-07-01,CMULHER,1
2239465-26,2021-07-01,CDC,1
2288072-3,2021-07-01,CDC,1
2287979-4,2021-07-01,CDC,1
2250454-45,2021-06-30,PLEN,1
2194646-90,2021-06-30,PLEN,1
2194646-87,2021-06-30,PLEN,1
2149785-75,2021-06-30,PLEN,1
2149785-72,2021-06-30,PLEN,1
2250454-42,2021-06-30,PLEN,1
2054465-91,2021-06-30,PLEN,1
2054465-88,2021-06-30,PLEN,1
2217142-90,2021-06-30,PLEN,1
2217142-88,2021-06-30,PLEN,1
2217142-86,2021-06-30,PLEN,0
2217142-73,2021-06-30,PLEN,0
2254350-40,2021-06-30,CDEICS,1
2217142-68,2021-06-30,PLEN,0
2288533-2,2021-06-30,PEC03220,1
2288414-2,2021-06-30,PEC03220,1
2288413-2,2021-06-30,PEC03220,1
2288184-2,2021-06-30,PEC03220,1
2287981-2,2021-06-30,PEC03220,1
2287763-2,2021-06-30,PEC03220,1
2287762-2,2021-06-30,PEC03220,1
2287720-2,2021-06-30,PEC03220,1
2287719-2,2021-06-30,PEC03220,1
2287718-2,2021-06-30,PEC03220,1
2288287-2,2021-06-30,PEC12511,1
2287723-4,2021-06-30,CDEICS,1
2254184-40,2021-06-30,CSPCCO,1
2287003-4,2021-06-30,CDEICS,1
2254350-36,2021-06-30,CDEICS,0
2254184-38,2021-06-30,CSPCCO,0
2262824-34,2021-06-30,CSPCCO,1
2257463-21,2021-06-30,CDHM,1
2207982-21,2021-06-30,CDHM,1
2258540-26,2021-06-30,CDEICS,1
2191951-38,2021-06-30,CDHM,1
2195468-42,2021-06-30,CINDRA,1
2170717-36,2021-06-30,CDHM,1
1531540-34,2021-06-30,CDHM,1
2288453-2,2021-06-30,CINDRA,1
2288529-2,2021-06-30,CINDRA,1
2288507-3,2021-06-30,CINDRA,1
2287984-3,2021-06-30,CINDRA,1
2288504-3,2021-06-30,CSPCCO,1
2288467-2,2021-06-30,CSPCCO,1
2288187-2,2021-06-30,CSPCCO,1
2288085-2,2021-06-30,CSPCCO,1
2239363-22,2021-06-30,CDEICS,1
2287810-3,2021-06-30,CSPCCO,1
2078552-35,2021-06-30,CDHM,1
2270849-24,2021-06-30,CSPCCO,1
2288510-2,2021-06-30,CDHM,1
2288044-2,2021-06-30,CDHM,1
2287876-2,2021-06-30,CDHM,1
2287875-2,2021-06-30,CDHM,1
2287672-2,2021-06-30,CDHM,1
2286637-3,2021-06-30,CDHM,1
2286387-2,2021-06-30,CDHM,1
2193525-44,2021-06-30,CDEICS,1
2287874-2,2021-06-30,CDHM,1
2227865-37,2021-06-30,CSSF,1
501638-150,2021-06-30,CSSF,1
2241673-30,2021-06-30,CSSF,1
2288709-2,2021-06-30,CEXCORVI,1
2288594-2,2021-06-30,CEXCORVI,1
2288511-2,2021-06-30,CEXCORVI,1
2287689-2,2021-06-30,CEXCORVI,1
2244115-87,2021-06-30,CSSF,1
2238061-21,2021-06-30,CSSF,1
2220974-31,2021-06-30,CSSF,1
2263430-29,2021-06-30,CSSF,1
2155279-56,2021-06-30,CCJC,1
2219446-36,2021-06-30,CE,0
2279183-23,2021-06-30,CSSF,1
2270540-24,2021-06-30,CE,0
2284931-41,2021-06-30,SECAP(SGM),1
2284931-40,2021-06-30,SECAP(SGM),1
2284931-39,2021-06-30,SECAP(SGM),1
2239424-30,2021-06-30,CE,0
2288345-3,2021-06-30,CCTCI,1
2191403-90,2021-06-30,CCJC,1
2264995-44,2021-06-30,CSSF,1
2288341-3,2021-06-30,CCTCI,1
2288053-3,2021-06-30,CCTCI,1
2287871-2,2021-06-30,CCTCI,1
2287869-2,2021-06-30,CCTCI,1
2287868-3,2021-06-30,CCTCI,1
2239426-30,2021-06-30,CSSF,1
2237876-36,2021-06-30,CFT,0
2239486-27,2021-06-30,CSSF,1
2254055-22,2021-06-30,CFT,1
2288439-2,2021-06-30,CFT,1
2181011-49,2021-06-30,CCJC,0
2288438-2,2021-06-30,CFT,1
2288373-2,2021-06-30,CFT,1
2185294-47,2021-06-30,CE,0
2288484-2,2021-06-30,CSSF,1
2288483-2,2021-06-30,CSSF,1
2288412-2,2021-06-30,CSSF,1
2288411-2,2021-06-30,CSSF,1
2287889-2,2021-06-30,CE,1
2288408-2,2021-06-30,CSSF,1
2288320-2,2021-06-30,CSSF,1
2288275-2,2021-06-30,CSSF,1
2288274-2,2021-06-30,CSSF,1
2288273-2,2021-06-30,CSSF,1
2288272-2,2021-06-30,CSSF,1
2288271-2,2021-06-30,CSSF,1
2288351-2,2021-06-30,CFT,1
2287925-2,2021-06-30,CFT,1
2285877-3,2021-06-30,CFT,1
2191058-31,2021-06-30,CE,1
2283127-20,2021-06-30,CFT,1
2181664-68,2021-06-30,CFT,1
2282607-18,2021-06-30,CCTCI,1
2271859-18,2021-06-30,CCTCI,1
2250249-18,2021-06-30,CCTCI,1
2247245-18,2021-06-30,CCTCI,1
2247210-18,2021-06-30,CCTCI,1
2247161-18,2021-06-30,CCTCI,1
2247134-18,2021-06-30,CCTCI,1
2247130-18,2021-06-30,CCTCI,1
2243011-18,2021-06-30,CCTCI,1
2285298-5,2021-06-30,CCTCI,1
2287185-7,2021-06-30,CCTCI,1
2287185-6,2021-06-30,CCTCI,1
2265539-23,2021-06-30,CREDN,1
2273725-12,2021-06-30,CCTCI,1
2284841-5,2021-06-30,CCTCI,1
2288460-2,2021-06-30,CREDN,1
2184973-78,2021-06-29,PLEN,1
2184973-76,2021-06-29,PLEN,
2184973-71,2021-06-29,PLEN,
2184973-65,2021-06-29,PLEN,0
2184973-62,2021-06-29,PLEN,
2184973-58,2021-06-29,PLEN,1
2237876-32,2021-06-29,SECAP(SGM),1
2287034-13,2021-06-29,PLEN,1
2257946-21,2021-06-29,SECAP(SGM),1
2274161-7,2021-06-29,PLEN,1
2250454-28,2021-06-29,PLEN,1
2250454-27,2021-06-29,SECAP(SGM),1
2250454-26,2021-06-29,SECAP(SGM),1
2252045-8,2021-06-29,PLEN,1
2280928-33,2021-06-29,SECAP(SGM),1
2280928-32,2021-06-29,SECAP(SGM),1
516937-114,2021-06-29,CTASP,1
345311-215,2021-06-29,CCJC,1
345311-211,2021-06-29,CCJC,1
2089363-32,2021-06-29,CESPO,1
2143909-44,2021-06-29,CESPO,1
2237591-27,2021-06-29,CPD,1
2236993-23,2021-06-29,CPD,1
2288314-3,2021-06-29,CESPO,1
2236369-24,2021-06-29,CPD,1
2288428-2,2021-06-29,CPD,1
2288420-2,2021-06-29,CPD,1
2287732-2,2021-06-29,CPD,1
345311-203,2021-06-29,CCJC,1
345311-199,2021-06-29,CCJC,1
345311-195,2021-06-29,CCJC,1
2258561-19,2021-06-29,CME,1
2262837-23,2021-06-29,CME,1
2239627-32,2021-06-29,CME,1
2236388-30,2021-06-29,CME,1
2236388-26,2021-06-29,CME,0
2271944-33,2021-06-29,CMADS,1
2249932-24,2021-06-29,CME,1
2079232-51,2021-06-29,CFFC,1
2271649-26,2021-06-29,CVT,1
2262837-19,2021-06-29,CME,0
2262862-21,2021-06-29,CTASP,1
2262081-32,2021-06-23,CCTCI,1
2287681-2,2021-06-23,CDU,1
2251395-23,2021-06-23,CCTCI,1
2285496-8,2021-06-23,CCTCI,1
2280928-27,2021-06-22,SECAP(SGM),1
2280928-26,2021-06-22,SECAP(SGM),1
2287908-7,2021-06-22,PLEN,1
2287066-9,2021-06-22,PLEN,1
2287777-8,2021-06-22,PLEN,1
2231078-22,2021-06-22,SECAP(SGM),1
2231078-21,2021-06-22,SECAP(SGM),1
2231078-20,2021-06-22,SECAP(SGM),1
2231078-19,2021-06-22,SECAP(SGM),1
2236978-6,2021-06-22,PLEN,1
2234001-25,2021-06-22,SECAP(SGM),1
2234001-24,2021-06-22,SECAP(SGM),1
2234001-23,2021-06-22,SECAP(SGM),1
2234001-22,2021-06-22,SECAP(SGM),1
2234296-7,2021-06-22,PLEN,1
2265123-52,2021-06-22,PLEN,1
2266146-46,2021-06-22,PLEN,1
2266146-44,2021-06-22,PLEN,1
2266146-42,2021-06-22,PLEN,0
2287599-2,2021-06-22,CLP,1
2287675-2,2021-06-22,PEC03220,1
2287666-2,2021-06-22,PEC03220,1
2287657-2,2021-06-22,PEC03220,1
2287655-2,2021-06-22,PEC03220,1
2287653-2,2021-06-22,PEC03220,1
2287650-2,2021-06-22,PEC03220,1
2287606-2,2021-06-22,PEC03220,1
2287605-2,2021-06-22,PEC03220,1
2287524-2,2021-06-22,PEC03220,1
2287522-2,2021-06-22,PEC03220,1
2287468-2,2021-06-22,PEC03220,1
2287464-3,2021-06-22,PEC03220,1
2287459-2,2021-06-22,PEC03220,1
2287456-2,2021-06-22,PEC03220,1
2287148-2,2021-06-22,PEC03220,1
2287046-2,2021-06-22,PEC03220,1
2287045-2,2021-06-22,PEC03220,1
2287044-2,2021-06-22,PEC03220,1
2287042-2,2021-06-22,PEC03220,1
2287039-2,2021-06-22,PEC03220,1
2287037-2,2021-06-22,PEC03220,1
2287036-2,2021-06-22,PEC03220,1
2287035-2,2021-06-22,PEC03220,1
2287033-2,2021-06-22,PEC03220,1
2287032-2,2021-06-22,PEC03220,1
2287031-2,2021-06-22,PEC03220,1
2287024-2,2021-06-22,PEC03220,1
2287023-2,2021-06-22,PEC03220,1
2287598-2,2021-06-22,CLP,1
2287597-2,2021-06-22,CLP,1
2286995-2,2021-06-22,CLP,1
2286988-2,2021-06-22,CLP,1
2286987-2,2021-06-22,CLP,1
2286986-2,2021-06-22,CLP,1
2286985-2,2021-06-22,CLP,1
2225001-21,2021-06-22,CCULT,1
2167682-51,2021-06-22,CCULT,1
2194284-26,2021-06-22,CPD,1
2228217-21,2021-06-22,CCULT,1
2205474-36,2021-06-22,CCULT,1
2287630-2,2021-06-22,CPD,1
2287659-2,2021-06-22,CCULT,1
2287656-2,2021-06-22,CCULT,1
2286946-2,2021-06-22,CPD,1
2217348-28,2021-06-22,CVT,1
2205559-53,2021-06-22,CVT,1
2217739-28,2021-06-22,CVT,1
2259894-24,2021-06-22,CVT,1
2286614-2,2021-06-22,CTASP,1
2286560-2,2021-06-22,CTASP,1
2286366-2,2021-06-22,CTASP,1
2227946-22,2021-06-22,CVT,1
2213935-28,2021-06-22,CVT,1
2200868-52,2021-06-22,CVT,1
2287562-2,2021-06-22,CVT,1
2287242-2,2021-06-22,CVT,1
2287232-2,2021-06-22,CVT,1
2219457-28,2021-06-22,CTASP,1
2201751-29,2021-06-22,CMADS,1
2282842-24,2021-06-22,CMADS,1
2186553-29,2021-06-22,CMADS,1
2267120-21,2021-06-22,CTASP,1
2287608-4,2021-06-22,CMADS,1
2287412-3,2021-06-22,CMADS,1
2287545-2,2021-06-22,CME,1
2287544-2,2021-06-22,CME,1
2286198-2,2021-06-22,CME,1
2270789-196,2021-06-21,PLEN,1
2270789-194,2021-06-21,PLEN,1
2270789-191,2021-06-21,PLEN,1
2270789-187,2021-06-21,PLEN,0
2270789-184,2021-06-21,PLEN,1
2270789-179,2021-06-21,PLEN,1
2270789-176,2021-06-21,PLEN,1
2270789-170,2021-06-21,PLEN,1
2270789-169,2021-06-21,PLEN,1
2270789-158,2021-06-21,PLEN,0
2270789-157,2021-06-21,PLEN,1
2270789-150,2021-06-21,PLEN,0
2270789-144,2021-06-21,PLEN,0
2193334-53,2021-06-15,CMADS,1
2287150-2,2021-06-17,PEC13519,1
2287149-3,2021-06-17,PEC13519,1
2270919-27,2021-06-17,SECAP(SGM),1
2270919-26,2021-06-17,SECAP(SGM),1
2270919-25,2021-06-17,SECAP(SGM),1
2270919-24,2021-06-17,SECAP(SGM),1
2287247-2,2021-06-17,CECANCER,1
2287246-2,2021-06-17,CECANCER,1
2287245-2,2021-06-17,CECANCER,1
2287244-2,2021-06-17,CECANCER,1
2287240-2,2021-06-17,CECANCER,1
2287237-2,2021-06-17,CECANCER,1
2287235-3,2021-06-17,CECANCER,1
2287231-2,2021-06-17,CECANCER,1
2287227-2,2021-06-17,CECANCER,1
2287395-5,2021-06-17,PLEN,1
2287390-7,2021-06-17,PLEN,1
2241982-113,2021-06-17,PLEN,1
2241982-110,2021-06-17,PLEN,1
2241982-108,2021-06-17,PLEN,1
2241982-107,2021-06-17,PLEN,1
2241982-106,2021-06-17,PLEN,1
2241982-105,2021-06-17,PLEN,1
2088737-69,2021-06-17,PLEN,1
2088737-66,2021-06-17,PLEN,1
2193148-83,2021-06-17,PLEN,1
2193148-80,2021-06-17,PLEN,1
2284931-27,2021-06-17,SECAP(SGM),1
